YR,MO,DA,HHMM,Day,Day,S,Bx,By,Bz,Bt,Lat.,Long.
2003,10,30,1045,52942,38700,0,-5.5,1.9,-0.9,5.9,-8.7,160.8
2003,10,30,1046,52942,38760,0,-5.3,1.9,-1.0,5.7,-9.8,160.6
2003,10,30,1047,52942,38820,0,-5.0,2.2,-0.5,5.5,-5.7,156.2
2003,10,30,1048,52942,38880,0,-4.7,3.0,-0.2,5.6,-2.5,147.0
2003,10,30,1049,52942,38940,0,-4.9,2.3,-0.8,5.5,-8.0,155.5
2003,10,30,1050,52942,39000,0,-5.3,2.3,-0.5,5.8,-5.5,156.4
2003,10,30,1051,52942,39060,0,-5.4,2.7,-0.6,6.0,-5.7,153.8
2003,10,30,1052,52942,39120,0,-5.1,2.6,-0.5,5.8,-5.3,153.2
2003,10,30,1053,52942,39180,0,-5.2,2.3,-0.4,5.7,-4.4,156.7
2003,10,30,1054,52942,39240,0,-5.2,1.7,-0.7,5.5,-7.0,162.2
2003,10,30,1055,52942,39300,0,-5.1,1.8,-0.7,5.4,-7.9,160.3
2003,10,30,1056,52942,39360,0,-5.0,1.9,-0.4,5.3,-4.3,159.2
2003,10,30,1057,52942,39420,0,-5.0,1.6,-1.0,5.3,-11.2,162.4
2003,10,30,1058,52942,39480,0,-5.1,1.9,-0.7,5.5,-7.6,159.3
2003,10,30,1059,52942,39540,0,-5.0,1.6,-0.9,5.3,-9.2,161.9
2003,10,30,1100,52942,39600,0,-4.9,2.0,-0.5,5.3,-5.1,157.2
2003,10,30,1101,52942,39660,0,-5.0,1.7,-0.7,5.3,-7.9,161.2
2003,10,30,1102,52942,39720,0,-4.7,2.0,-0.9,5.2,-9.6,157.5
2003,10,30,1103,52942,39780,0,-4.6,1.3,-1.3,5.0,-14.7,164.0
2003,10,30,1104,52942,39840,0,-5.0,-0.1,-1.8,5.3,-19.7,180.9
2003,10,30,1105,52942,39900,0,-5.0,0.5,-1.8,5.4,-19.2,174.5
2003,10,30,1106,52942,39960,0,-5.3,0.5,-1.3,5.5,-13.6,174.2
2003,10,30,1107,52942,40020,0,-5.4,0.6,-1.5,5.7,-15.4,174.2
2003,10,30,1108,52942,40080,0,-5.3,0.8,-1.7,5.7,-17.9,171.7
2003,10,30,1109,52942,40140,0,-5.0,0.9,-1.2,5.2,-13.0,169.8
2003,10,30,1110,52942,40200,0,-5.0,0.8,-1.2,5.2,-13.9,171.1
2003,10,30,1111,52942,40260,0,-4.9,1.3,-0.8,5.1,-9.4,164.7
2003,10,30,1112,52942,40320,0,-4.5,1.2,-1.2,4.8,-14.2,165.2
2003,10,30,1113,52942,40380,0,-4.5,1.7,-0.6,4.8,-6.6,159.6
2003,10,30,1114,52942,40440,0,-4.6,1.8,-0.3,4.9,-3.2,158.9
2003,10,30,1115,52942,40500,0,-4.7,1.5,-0.6,5.0,-7.1,162.6
2003,10,30,1116,52942,40560,0,-4.7,1.2,-0.3,4.8,-4.0,166.1
2003,10,30,1117,52942,40620,0,-4.0,2.1,0.2,4.5,2.6,152.7
2003,10,30,1118,52942,40680,0,-4.2,1.1,-0.6,4.4,-7.8,165.4
2003,10,30,1119,52942,40740,0,-4.4,0.7,-0.6,4.5,-7.6,171.1
2003,10,30,1120,52942,40800,0,-4.1,1.8,-0.4,4.5,-4.5,155.6
2003,10,30,1121,52942,40860,0,-4.2,2.6,0.3,4.9,3.8,148.2
2003,10,30,1122,52942,40920,0,-4.0,2.0,2.2,5.0,26.0,153.4
2003,10,30,1123,52942,40980,0,-3.5,2.6,2.0,4.8,25.1,143.5
2003,10,30,1124,52942,41040,0,-4.1,2.8,0.9,5.1,10.2,145.5
2003,10,30,1125,52942,41100,0,-4.9,2.0,-0.2,5.3,-2.6,157.9
2003,10,30,1126,52942,41160,0,-5.1,1.8,-0.3,5.4,-3.5,160.8
2003,10,30,1127,52942,41220,0,-4.9,1.5,0.1,5.1,0.7,162.8
2003,10,30,1128,52942,41280,0,-4.7,1.3,-0.3,4.9,-3.2,163.9
2003,10,30,1129,52942,41340,0,-4.8,1.4,-0.2,5.0,-2.6,163.3
2003,10,30,1130,52942,41400,0,-4.7,1.9,-0.1,5.1,-1.0,158.5
2003,10,30,1131,52942,41460,0,-5.3,0.8,0.2,5.4,1.8,171.9
2003,10,30,1132,52942,41520,0,-4.8,1.7,0.0,5.1,0.5,160.2
2003,10,30,1133,52942,41580,0,-4.6,1.5,0.2,4.8,2.9,161.5
2003,10,30,1134,52942,41640,0,-4.7,1.2,-0.2,4.9,-2.7,166.0
2003,10,30,1135,52942,41700,0,-4.9,1.3,0.6,5.1,6.4,164.9
2003,10,30,1136,52942,41760,0,-5.0,-0.0,-0.8,5.0,-9.0,180.1
2003,10,30,1137,52942,41820,0,-4.9,-1.1,-2.0,5.4,-22.0,192.4
2003,10,30,1138,52942,41880,0,-5.3,-1.0,-1.8,5.6,-18.6,190.4
2003,10,30,1139,52942,41940,0,-5.5,-1.0,-2.0,5.9,-20.0,189.9
2003,10,30,1140,52942,42000,0,-5.5,-1.7,-1.6,5.9,-15.8,197.0
2003,10,30,1141,52942,42060,0,-5.6,-1.3,-1.9,6.1,-18.0,193.2
2003,10,30,1142,52942,42120,0,-5.7,-0.9,-2.1,6.1,-20.1,189.3
2003,10,30,1143,52942,42180,0,-5.5,-1.2,-1.9,6.0,-18.6,192.2
2003,10,30,1144,52942,42240,0,-5.5,-1.1,-1.9,5.9,-18.8,191.5
2003,10,30,1145,52942,42300,0,-5.5,-0.6,-2.2,6.0,-21.9,185.9
2003,10,30,1146,52942,42360,0,-5.8,-0.6,-2.4,6.3,-22.8,185.8
2003,10,30,1147,52942,42420,0,-5.8,-1.0,-2.0,6.2,-18.8,190.2
2003,10,30,1148,52942,42480,0,-5.8,-0.8,-1.7,6.1,-16.0,187.5
2003,10,30,1149,52942,42540,0,-5.7,-0.8,-1.5,5.9,-14.9,188.2
2003,10,30,1150,52942,42600,0,-5.6,-0.7,-1.5,5.8,-15.3,187.2
2003,10,30,1151,52942,42660,0,-5.2,-1.2,-1.3,5.5,-13.8,193.0
2003,10,30,1152,52942,42720,0,-5.1,-1.4,-1.6,5.5,-16.5,194.9
2003,10,30,1153,52942,42780,0,-5.3,-1.8,-0.8,5.7,-8.3,198.4
2003,10,30,1154,52942,42840,0,-5.2,-2.0,-0.5,5.6,-5.2,201.1
2003,10,30,1155,52942,42900,0,-4.9,-0.9,-2.3,5.5,-25.1,190.3
2003,10,30,1156,52942,42960,0,-4.8,-1.1,-2.0,5.3,-22.5,193.3
2003,10,30,1157,52942,43020,0,-4.7,-1.2,-2.1,5.3,-22.9,194.6
2003,10,30,1158,52942,43080,0,-4.7,-1.6,-1.9,5.3,-20.9,198.2
2003,10,30,1159,52942,43140,0,-5.1,-1.8,-1.8,5.7,-18.0,199.7
2003,10,30,1200,52942,43200,0,-5.2,-1.1,-2.1,5.7,-21.8,192.4
2003,10,30,1201,52942,43260,0,-5.3,-0.5,-2.1,5.7,-21.2,185.3
2003,10,30,1202,52942,43320,0,-4.9,-0.8,-2.4,5.5,-25.5,188.7
2003,10,30,1203,52942,43380,0,-5.0,-0.3,-2.5,5.6,-26.1,183.7
2003,10,30,1204,52942,43440,0,-5.3,-1.0,-2.3,5.8,-23.1,190.9
2003,10,30,1205,52942,43500,0,-5.4,-0.8,-2.2,5.9,-21.6,188.5
2003,10,30,1206,52942,43560,0,-5.2,-1.0,-2.4,5.8,-24.4,190.6
2003,10,30,1207,52942,43620,0,-4.9,-0.9,-2.3,5.5,-24.4,190.6
2003,10,30,1208,52942,43680,0,-4.9,-0.9,-2.1,5.4,-22.8,190.6
2003,10,30,1209,52942,43740,0,-4.5,-1.5,-2.8,5.5,-30.2,198.9
2003,10,30,1210,52942,43800,0,-5.2,-0.5,-1.9,5.5,-20.2,185.5
2003,10,30,1211,52942,43860,0,-5.4,-0.6,-1.8,5.7,-18.2,186.2
2003,10,30,1212,52942,43920,0,-6.0,-1.0,-2.0,6.4,-18.5,189.2
2003,10,30,1213,52942,43980,0,-5.4,0.6,-3.4,6.4,-31.7,173.7
2003,10,30,1214,52942,44040,0,-5.3,0.7,-3.1,6.2,-30.1,172.2
2003,10,30,1215,52942,44100,0,-4.8,0.6,-3.0,5.7,-31.9,172.7
2003,10,30,1216,52942,44160,0,-4.9,0.5,-2.4,5.5,-26.2,174.3
2003,10,30,1217,52942,44220,0,-5.1,0.4,-2.5,5.7,-26.3,175.5
2003,10,30,1218,52942,44280,0,-4.9,0.5,-2.6,5.5,-28.2,174.6
2003,10,30,1219,52942,44340,0,-5.0,-0.2,-2.4,5.6,-25.4,182.6
2003,10,30,1220,52942,44400,0,-5.4,-0.6,-2.2,5.8,-22.3,186.8
2003,10,30,1221,52942,44460,0,-5.0,-0.2,-2.4,5.5,-26.0,182.2
2003,10,30,1222,52942,44520,0,-4.8,-0.5,-2.6,5.5,-28.5,185.4
2003,10,30,1223,52942,44580,0,-4.9,-0.4,-2.9,5.7,-30.3,184.9
2003,10,30,1224,52942,44640,0,-5.3,0.1,-2.6,5.9,-26.5,178.7
2003,10,30,1225,52942,44700,0,-5.2,-0.0,-2.8,5.9,-28.1,180.4
2003,10,30,1226,52942,44760,0,-5.1,0.6,-2.9,5.9,-29.6,173.7
2003,10,30,1227,52942,44820,0,-5.1,0.2,-3.1,6.0,-31.0,178.1
2003,10,30,1228,52942,44880,0,-4.9,-0.2,-3.0,5.8,-31.6,182.8
2003,10,30,1229,52942,44940,0,-5.2,0.2,-3.1,6.0,-30.8,177.3
2003,10,30,1230,52942,45000,0,-5.1,0.3,-3.1,6.0,-31.0,176.8
2003,10,30,1231,52942,45060,0,-5.0,0.3,-2.6,5.6,-27.2,176.8
2003,10,30,1232,52942,45120,0,-4.9,-0.0,-2.1,5.4,-23.0,180.0
2003,10,30,1233,52942,45180,0,-5.2,-0.5,-2.5,5.8,-25.4,185.9
2003,10,30,1234,52942,45240,0,-5.1,-1.1,-2.5,5.8,-26.0,191.9
2003,10,30,1235,52942,45300,0,-4.9,-1.3,-2.5,5.6,-26.8,194.4
2003,10,30,1236,52942,45360,0,-5.5,-0.4,-2.7,6.2,-26.2,184.5
2003,10,30,1237,52942,45420,0,-5.9,-0.6,-2.4,6.4,-22.4,185.5
2003,10,30,1238,52942,45480,0,-5.7,0.4,-2.8,6.4,-26.2,176.0
2003,10,30,1239,52942,45540,0,-5.2,-0.2,-2.7,5.9,-27.5,181.8
2003,10,30,1240,52942,45600,9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9
2003,10,30,1241,52942,45660,0,-4.9,-1.0,-0.6,5.0,-7.1,191.8
2003,10,30,1242,52942,45720,0,-5.2,-2.1,-1.3,5.8,-13.2,202.2
2003,10,30,1243,52942,45780,0,-5.4,-1.5,-1.1,5.7,-11.1,195.4
2003,10,30,1244,52942,45840,0,-5.2,-1.8,-1.8,5.7,-18.0,199.1
2003,10,30,1245,52942,45900,0,-5.2,-1.4,-1.3,5.6,-13.9,194.9
2003,10,30,1246,52942,45960,0,-5.7,-1.0,-1.8,6.1,-17.3,190.3
2003,10,30,1247,52942,46020,0,-5.5,-0.8,-2.0,5.9,-20.1,188.7
2003,10,30,1248,52942,46080,0,-5.0,-0.7,-2.2,5.5,-23.9,188.3
2003,10,30,1249,52942,46140,0,-5.1,-1.0,-2.0,5.6,-21.1,191.6
2003,10,30,1250,52942,46200,0,-5.2,-0.7,-1.8,5.5,-18.8,187.8
2003,10,30,1251,52942,46260,0,-5.2,-0.3,-1.9,5.5,-20.4,183.3
2003,10,30,1252,52942,46320,0,-5.3,-0.4,-1.8,5.6,-18.6,184.4
2003,10,30,1253,52942,46380,0,-5.4,-0.4,-2.0,5.7,-20.5,184.2
2003,10,30,1254,52942,46440,0,-5.6,0.2,-1.2,5.7,-12.5,178.1
2003,10,30,1255,52942,46500,0,-5.9,0.5,-0.7,5.9,-6.7,174.9
2003,10,30,1256,52942,46560,0,-6.1,0.6,-0.7,6.1,-6.2,174.7
2003,10,30,1257,52942,46620,0,-6.0,-0.3,-2.2,6.4,-20.2,182.5
2003,10,30,1258,52942,46680,0,-6.3,0.2,-1.8,6.5,-15.8,177.7
2003,10,30,1259,52942,46740,0,-6.1,0.5,-0.9,6.2,-8.4,175.2
2003,10,30,1300,52942,46800,0,-6.1,1.1,-0.4,6.2,-3.3,170.2
2003,10,30,1301,52942,46860,0,-5.7,0.3,-1.6,5.9,-16.0,177.4
2003,10,30,1302,52942,46920,0,-5.8,0.8,-1.6,6.1,-15.2,172.0
2003,10,30,1303,52942,46980,0,-5.6,0.1,-2.1,6.0,-21.0,179.2
2003,10,30,1304,52942,47040,0,-5.5,0.4,-1.5,5.7,-14.7,175.5
2003,10,30,1305,52942,47100,0,-5.2,0.3,-1.6,5.4,-16.7,176.8
2003,10,30,1306,52942,47160,0,-5.1,0.2,-1.7,5.3,-18.1,178.1
2003,10,30,1307,52942,47220,0,-5.2,-0.5,-0.6,5.3,-6.0,185.5
2003,10,30,1308,52942,47280,0,-5.1,-0.4,-0.4,5.1,-4.8,184.6
2003,10,30,1309,52942,47340,0,-4.8,-0.4,-0.8,4.9,-8.9,185.2
2003,10,30,1310,52942,47400,0,-5.3,-0.4,-1.0,5.5,-10.8,184.5
2003,10,30,1311,52942,47460,0,-5.3,-0.3,-0.8,5.4,-8.3,182.8
2003,10,30,1312,52942,47520,0,-5.0,-0.2,-1.7,5.3,-18.4,181.9
2003,10,30,1313,52942,47580,0,-5.1,-0.5,-1.0,5.3,-10.8,186.0
2003,10,30,1314,52942,47640,0,-5.0,-0.5,-1.4,5.2,-15.1,186.2
2003,10,30,1315,52942,47700,0,-4.9,-0.4,-1.3,5.0,-14.7,184.6
2003,10,30,1316,52942,47760,0,-5.7,-0.1,-1.7,6.0,-16.4,181.1
2003,10,30,1317,52942,47820,0,-6.0,-0.2,-1.4,6.2,-12.9,182.3
2003,10,30,1318,52942,47880,0,-5.7,-0.4,-0.9,5.8,-8.7,184.5
2003,10,30,1319,52942,47940,0,-5.3,-0.2,-1.7,5.5,-18.3,181.8
2003,10,30,1320,52942,48000,0,-5.7,-0.3,-1.5,5.9,-14.6,182.5
2003,10,30,1321,52942,48060,0,-5.6,-0.3,-1.4,5.8,-13.6,182.8
2003,10,30,1322,52942,48120,0,-5.4,0.1,-2.1,5.8,-21.5,179.2
2003,10,30,1323,52942,48180,0,-5.5,-0.3,-1.9,5.8,-19.3,182.7
2003,10,30,1324,52942,48240,0,-5.7,-1.2,-0.7,5.8,-6.8,191.6
2003,10,30,1325,52942,48300,0,-5.5,-0.9,-1.3,5.7,-13.0,189.7
2003,10,30,1326,52942,48360,0,-5.6,-1.2,-1.1,5.9,-11.0,191.8
2003,10,30,1327,52942,48420,0,-5.6,-0.8,-0.9,5.8,-8.5,187.7
2003,10,30,1328,52942,48480,0,-5.5,-1.1,-1.2,5.7,-12.6,191.2
2003,10,30,1329,52942,48540,0,-5.7,-0.8,-1.9,6.1,-18.1,188.4
2003,10,30,1330,52942,48600,0,-5.1,-0.4,-2.5,5.8,-26.1,184.4
2003,10,30,1331,52942,48660,0,-4.9,-0.1,-2.7,5.6,-29.0,181.7
2003,10,30,1332,52942,48720,0,-5.2,-0.4,-2.2,5.6,-23.4,184.3
2003,10,30,1333,52942,48780,0,-5.5,-0.2,-2.5,6.0,-24.9,182.3
2003,10,30,1334,52942,48840,0,-5.5,-0.4,-1.5,5.7,-14.8,184.5
2003,10,30,1335,52942,48900,0,-5.0,1.2,-1.9,5.4,-20.2,166.1
2003,10,30,1336,52942,48960,0,-4.7,0.4,-2.3,5.3,-26.1,175.1
2003,10,30,1337,52942,49020,0,-5.2,0.1,-1.1,5.3,-11.8,179.2
2003,10,30,1338,52942,49080,0,-5.2,-0.2,-2.3,5.7,-23.9,182.1
2003,10,30,1339,52942,49140,0,-5.8,-0.1,-1.2,5.9,-11.8,180.6
2003,10,30,1340,52942,49200,0,-5.8,0.7,-1.3,5.9,-12.3,173.0
2003,10,30,1341,52942,49260,0,-5.6,0.6,-2.3,6.1,-22.3,173.9
2003,10,30,1342,52942,49320,0,-5.3,0.2,-3.6,6.4,-34.1,177.5
2003,10,30,1343,52942,49380,0,-5.5,0.5,-3.4,6.5,-31.5,174.4
2003,10,30,1344,52942,49440,0,-5.4,0.0,-3.2,6.3,-31.1,179.9
2003,10,30,1345,52942,49500,0,-5.1,0.3,-3.1,6.0,-31.7,176.9
2003,10,30,1346,52942,49560,0,-5.0,-0.3,-3.1,5.9,-31.6,183.8
2003,10,30,1347,52942,49620,0,-4.9,-0.9,-3.4,6.1,-34.0,190.8
2003,10,30,1348,52942,49680,0,-5.4,-0.6,-2.8,6.1,-27.1,186.4
2003,10,30,1349,52942,49740,0,-4.9,-0.3,-3.4,6.0,-35.1,183.3
2003,10,30,1350,52942,49800,0,-5.6,-0.4,-3.7,6.7,-33.2,184.3
2003,10,30,1351,52942,49860,0,-5.7,-0.7,-3.5,6.8,-31.4,186.8
2003,10,30,1352,52942,49920,0,-5.6,-0.5,-3.7,6.7,-33.1,185.1
2003,10,30,1353,52942,49980,0,-5.7,0.4,-3.0,6.4,-27.9,176.0
2003,10,30,1354,52942,50040,0,-5.5,0.8,-3.0,6.3,-28.5,171.2
2003,10,30,1355,52942,50100,0,-5.5,-0.5,-4.4,7.0,-38.3,184.9
2003,10,30,1356,52942,50160,0,-6.0,-0.1,-4.7,7.6,-38.1,181.3
2003,10,30,1357,52942,50220,0,-5.1,0.3,-4.3,6.7,-40.6,176.1
2003,10,30,1358,52942,50280,0,-5.3,0.7,-4.0,6.7,-37.3,172.7
2003,10,30,1359,52942,50340,0,-5.9,-0.9,-2.8,6.6,-25.2,188.7
2003,10,30,1400,52942,50400,0,-5.7,0.8,-3.5,6.8,-31.3,172.2
2003,10,30,1401,52942,50460,0,-5.7,0.5,-3.4,6.6,-30.5,175.3
2003,10,30,1402,52942,50520,0,-4.8,-0.0,-4.4,6.5,-42.6,180.1
2003,10,30,1403,52942,50580,0,-3.9,-0.8,-5.2,6.5,-52.9,191.2
2003,10,30,1404,52942,50640,0,-4.8,-1.2,-4.4,6.6,-41.5,193.9
2003,10,30,1405,52942,50700,0,-4.0,-1.2,-5.3,6.7,-51.9,196.1
2003,10,30,1406,52942,50760,0,-4.5,-0.4,-4.8,6.6,-46.9,184.5
2003,10,30,1407,52942,50820,0,-5.7,-0.2,-3.0,6.5,-27.8,182.3
2003,10,30,1408,52942,50880,0,-6.1,1.0,-2.5,6.6,-21.9,170.2
2003,10,30,1409,52942,50940,0,-5.5,1.0,-3.1,6.3,-28.8,170.1
2003,10,30,1410,52942,51000,0,-5.3,0.8,-3.5,6.4,-33.0,171.9
2003,10,30,1411,52942,51060,0,-5.5,1.0,-2.8,6.2,-26.4,170.0
2003,10,30,1412,52942,51120,0,-5.8,0.7,-3.6,6.8,-31.4,172.8
2003,10,30,1413,52942,51180,0,-6.0,1.1,-3.7,7.2,-31.2,169.6
2003,10,30,1414,52942,51240,0,-6.3,1.1,-3.3,7.2,-27.1,170.2
2003,10,30,1415,52942,51300,0,-5.9,0.7,-3.4,6.9,-29.7,173.1
2003,10,30,1416,52942,51360,0,-6.2,0.8,-3.4,7.1,-28.7,172.5
2003,10,30,1417,52942,51420,0,-6.8,1.4,-2.7,7.4,-21.0,168.2
2003,10,30,1418,52942,51480,0,-6.1,0.5,-3.1,6.9,-26.8,175.5
2003,10,30,1419,52942,51540,0,-6.2,1.0,-1.8,6.5,-16.4,171.2
2003,10,30,1420,52942,51600,0,-6.3,1.0,-1.9,6.7,-16.3,170.7
2003,10,30,1421,52942,51660,0,-6.2,0.2,-2.5,6.7,-22.2,177.9
2003,10,30,1422,52942,51720,0,-6.3,-0.7,-2.7,6.9,-22.8,186.5
2003,10,30,1423,52942,51780,0,-6.2,0.4,-2.1,6.6,-18.9,176.6
2003,10,30,1424,52942,51840,0,-6.3,1.5,-1.3,6.6,-11.1,166.8
2003,10,30,1425,52942,51900,0,-6.2,1.4,-1.0,6.4,-9.3,167.2
2003,10,30,1426,52942,51960,0,-6.2,-0.1,-1.7,6.5,-15.2,181.1
2003,10,30,1427,52942,52020,0,-5.8,-0.7,-2.2,6.2,-20.4,187.2
2003,10,30,1428,52942,52080,0,-5.4,-1.1,-2.8,6.2,-26.8,191.8
2003,10,30,1429,52942,52140,0,-5.8,-0.2,-3.3,6.7,-29.6,181.9
2003,10,30,1430,52942,52200,0,-5.7,0.3,-3.1,6.5,-28.6,176.6
2003,10,30,1431,52942,52260,0,-5.8,-0.7,-2.6,6.4,-23.7,186.6
2003,10,30,1432,52942,52320,0,-6.0,-0.2,-2.7,6.6,-23.8,182.3
2003,10,30,1433,52942,52380,0,-6.4,0.1,-2.6,6.9,-21.9,179.4
2003,10,30,1434,52942,52440,0,-6.1,-0.8,-2.5,6.6,-21.9,187.7
2003,10,30,1435,52942,52500,0,-6.2,0.5,-2.9,6.9,-24.5,175.0
2003,10,30,1436,52942,52560,0,-6.2,0.8,-3.0,6.9,-25.8,172.5
2003,10,30,1437,52942,52620,0,-6.0,1.3,-3.4,7.0,-29.2,167.8
2003,10,30,1438,52942,52680,0,-6.4,1.1,-3.1,7.2,-25.5,170.6
2003,10,30,1439,52942,52740,0,-6.1,0.4,-3.3,6.9,-28.6,176.3
2003,10,30,1440,52942,52800,0,-6.1,0.6,-3.5,7.1,-30.1,174.0
2003,10,30,1441,52942,52860,0,-5.8,0.8,-3.7,6.9,-31.9,172.4
2003,10,30,1442,52942,52920,0,-6.2,0.3,-3.0,6.9,-25.9,176.9
2003,10,30,1443,52942,52980,0,-5.8,0.6,-3.5,6.8,-31.1,174.6
2003,10,30,1444,52942,53040,0,-5.6,1.1,-3.5,6.7,-31.8,169.2
2003,10,30,1445,52942,53100,0,-6.3,0.9,-2.1,6.7,-18.6,172.0
2003,10,30,1446,52942,53160,0,-5.7,1.1,-3.5,6.7,-31.2,168.8
2003,10,30,1447,52942,53220,0,-5.8,0.9,-3.3,6.8,-29.1,171.6
2003,10,30,1448,52942,53280,0,-6.1,1.0,-2.6,6.8,-23.0,170.8
2003,10,30,1449,52942,53340,0,-6.0,1.5,-2.5,6.6,-22.3,166.1
2003,10,30,1450,52942,53400,0,-5.9,1.2,-2.5,6.6,-22.1,168.4
2003,10,30,1451,52942,53460,0,-5.7,0.9,-2.4,6.3,-22.7,170.6
2003,10,30,1452,52942,53520,0,-5.5,0.6,-2.3,6.0,-22.7,174.3
2003,10,30,1453,52942,53580,0,-5.5,1.3,-1.9,6.0,-19.0,166.8
2003,10,30,1454,52942,53640,0,-5.7,0.6,-3.3,6.6,-29.9,173.7
2003,10,30,1455,52942,53700,0,-5.3,1.3,-3.7,6.6,-34.1,165.8
2003,10,30,1456,52942,53760,0,-4.2,3.7,-3.0,6.4,-27.9,138.3
2003,10,30,1457,52942,53820,0,-4.9,2.5,-2.3,6.0,-22.8,152.9
2003,10,30,1458,52942,53880,0,-5.2,2.0,-2.8,6.2,-26.4,158.8
2003,10,30,1459,52942,53940,0,-5.8,2.5,-2.8,6.9,-24.1,156.6
2003,10,30,1500,52942,54000,0,-6.4,1.9,-2.1,7.0,-17.9,163.8
2003,10,30,1501,52942,54060,0,-6.1,1.2,-2.6,6.7,-22.6,168.6
2003,10,30,1502,52942,54120,0,-5.8,0.6,-3.5,6.8,-31.4,174.2
2003,10,30,1503,52942,54180,0,-5.9,-2.2,-3.0,7.0,-25.7,200.3
2003,10,30,1504,52942,54240,0,-5.9,-2.0,-1.8,6.5,-16.2,199.1
2003,10,30,1505,52942,54300,0,-5.7,-0.3,-3.1,6.5,-28.3,182.9
2003,10,30,1506,52942,54360,0,-6.0,-1.8,-2.3,6.7,-20.0,196.7
2003,10,30,1507,52942,54420,0,-6.5,-2.9,-2.5,7.6,-19.6,203.7
2003,10,30,1508,52942,54480,0,-6.0,-2.5,-2.6,7.0,-21.9,202.3
2003,10,30,1509,52942,54540,0,-5.6,-0.5,-2.0,6.0,-19.5,185.1
2003,10,30,1510,52942,54600,0,-5.8,-1.1,-1.3,6.1,-12.1,190.8
2003,10,30,1511,52942,54660,0,-5.7,-2.2,-2.5,6.6,-21.9,201.3
2003,10,30,1512,52942,54720,0,-5.5,-2.9,-2.6,6.7,-22.7,207.6
2003,10,30,1513,52942,54780,0,-5.6,-1.1,-2.5,6.3,-23.8,191.5
2003,10,30,1514,52942,54840,0,-6.1,-0.3,-2.8,6.7,-24.1,182.7
2003,10,30,1515,52942,54900,0,-6.2,-0.8,-3.4,7.1,-28.1,187.2
2003,10,30,1516,52942,54960,0,-5.7,1.2,-3.8,7.0,-33.4,167.8
2003,10,30,1517,52942,55020,0,-5.9,1.5,-3.3,6.9,-28.1,166.2
2003,10,30,1518,52942,55080,0,-5.8,1.6,-2.8,6.7,-25.1,164.7
2003,10,30,1519,52942,55140,0,-5.7,1.3,-3.0,6.5,-27.2,167.3
2003,10,30,1520,52942,55200,0,-5.4,2.1,-2.9,6.5,-26.6,159.1
2003,10,30,1521,52942,55260,0,-4.7,3.8,-3.6,7.0,-30.6,141.1
2003,10,30,1522,52942,55320,0,-5.3,4.8,-2.1,7.4,-16.2,137.4
2003,10,30,1523,52942,55380,0,-4.3,6.0,-0.6,7.4,-4.9,125.3
2003,10,30,1524,52942,55440,0,-4.2,5.6,-0.8,7.0,-6.1,127.2
2003,10,30,1525,52942,55500,0,-4.2,6.3,-1.2,7.7,-8.7,124.1
2003,10,30,1526,52942,55560,0,-4.9,5.2,-1.5,7.3,-11.7,133.3
2003,10,30,1527,52942,55620,0,-4.6,4.4,-2.1,6.7,-18.6,136.3
2003,10,30,1528,52942,55680,0,-4.9,4.2,-1.2,6.6,-10.7,139.2
2003,10,30,1529,52942,55740,0,-4.8,3.7,-1.5,6.3,-13.7,142.6
2003,10,30,1530,52942,55800,0,-4.3,4.8,-1.9,6.7,-16.7,131.7
2003,10,30,1531,52942,55860,0,-5.2,4.4,-0.8,6.9,-7.0,139.9
2003,10,30,1532,52942,55920,0,-4.1,4.3,-1.4,6.1,-13.1,133.9
2003,10,30,1533,52942,55980,0,-4.3,3.8,-1.2,5.9,-11.4,138.5
2003,10,30,1534,52942,56040,0,-4.9,2.2,-1.8,5.7,-18.9,155.4
2003,10,30,1535,52942,56100,0,-4.1,3.6,-1.5,5.6,-15.3,138.5
2003,10,30,1536,52942,56160,0,-4.8,3.4,-1.8,6.2,-16.8,144.7
2003,10,30,1537,52942,56220,0,-4.8,3.0,-2.6,6.2,-24.5,147.6
2003,10,30,1538,52942,56280,0,-4.8,3.5,-2.6,6.5,-23.4,144.2
2003,10,30,1539,52942,56340,0,-5.0,4.1,-2.0,6.8,-17.3,140.7
2003,10,30,1540,52942,56400,0,-5.2,3.2,-2.5,6.6,-21.9,148.7
2003,10,30,1541,52942,56460,0,-5.6,3.1,-2.9,7.1,-24.3,150.8
2003,10,30,1542,52942,56520,0,-5.5,3.2,-3.2,7.1,-26.7,149.7
2003,10,30,1543,52942,56580,0,-5.1,3.6,-2.8,6.8,-23.9,144.4
2003,10,30,1544,52942,56640,0,-5.3,3.0,-3.1,6.8,-26.8,150.4
2003,10,30,1545,52942,56700,0,-5.5,2.7,-3.2,6.9,-27.8,154.1
2003,10,30,1546,52942,56760,0,-5.5,3.0,-2.4,6.7,-21.2,151.7
2003,10,30,1547,52942,56820,0,-4.9,2.9,-2.7,6.3,-25.1,149.1
2003,10,30,1548,52942,56880,0,-5.6,3.2,-2.3,6.8,-19.6,150.5
2003,10,30,1549,52942,56940,0,-5.8,2.4,-2.5,6.7,-22.0,157.8
2003,10,30,1550,52942,57000,0,-6.2,2.2,-3.0,7.2,-24.6,160.7
2003,10,30,1551,52942,57060,0,-6.2,0.9,-3.0,6.9,-26.0,171.8
