Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-01-01T00:00:33,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.2,3.5,7.7,-0.8,3.4,7.7
2022-01-01T00:00:34,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.3,-10.2,1.8,9.5,-8.2,1.8
2022-01-01T00:00:34,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.2,0.1,3.8,12.4,0.1
2022-01-01T00:00:34,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.2,3.5,7.7,-0.8,3.4,7.7
2022-01-01T00:00:35,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.3,-10.1,1.7,9.4,-8.2,1.7
2022-01-01T00:00:35,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.2,0.0,3.8,12.4,0.0
2022-01-01T00:00:35,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.4,7.6,-0.9,3.3,7.6
2022-01-01T00:00:36,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.3,-10.0,1.7,9.4,-8.1,1.7
2022-01-01T00:00:36,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.7,11.2,0.1,3.9,12.5,0.1
2022-01-01T00:00:36,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.3,3.6,7.7,-0.8,3.5,7.7
2022-01-01T00:00:37,1,LET,247.13,49.64,-50.07,56.88,15.44,33.12,13.15,93.35,7.3,-10.0,1.7,9.4,-8.1,1.7
2022-01-01T00:00:37,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.2,0.1,3.8,12.4,0.1
2022-01-01T00:00:37,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.3,3.7,7.7,-0.8,3.7,7.7
2022-01-01T00:00:38,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.2,-10.0,1.7,9.3,-8.1,1.7
2022-01-01T00:00:38,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.2,0.1,3.8,12.5,0.1
2022-01-01T00:00:38,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.3,3.6,7.8,-0.8,3.5,7.8
2022-01-01T00:00:39,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.4,-10.0,1.7,9.5,-8.1,1.7
2022-01-01T00:00:39,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.7,11.3,0.2,3.9,12.5,0.2
2022-01-01T00:00:39,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.5,7.8,-1.0,3.4,7.8
2022-01-01T00:00:40,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.4,-10.0,1.8,9.4,-8.1,1.8
2022-01-01T00:00:40,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.7,11.3,0.2,3.9,12.5,0.2
2022-01-01T00:00:40,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.5,7.5,-0.9,3.4,7.5
2022-01-01T00:00:41,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.3,-10.0,1.8,9.4,-8.1,1.8
2022-01-01T00:00:41,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.6,11.3,0.1,3.8,12.6,0.1
2022-01-01T00:00:41,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.6,7.7,-1.0,3.5,7.7
2022-01-01T00:00:42,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.4,-10.1,1.8,9.5,-8.1,1.8
2022-01-01T00:00:42,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.3,0.1,3.8,12.5,0.1
2022-01-01T00:00:42,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,-0.1,3.7,7.6,-1.1,3.5,7.6
2022-01-01T00:00:43,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.4,-10.1,1.7,9.5,-8.2,1.7
2022-01-01T00:00:43,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.3,0.1,3.7,12.5,0.1
2022-01-01T00:00:43,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.1,3.6,7.6,-1.0,3.5,7.6
2022-01-01T00:00:44,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.4,-10.1,1.7,9.5,-8.2,1.7
2022-01-01T00:00:44,1,T03,247.02,50.37,-50.40,57.60,15.42,32.40,13.35,93.68,6.5,11.2,-0.0,3.7,12.4,-0.0
2022-01-01T00:00:44,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.2,3.7,7.7,-1.0,3.6,7.7
2022-01-01T00:00:45,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.5,-10.1,1.6,9.6,-8.1,1.6
2022-01-01T00:00:45,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,6.6,11.3,0.0,3.8,12.5,0.0
2022-01-01T00:00:45,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.3,3.6,7.7,-0.8,3.6,7.7
2022-01-01T00:00:46,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.7,-10.1,1.7,9.8,-8.1,1.7
2022-01-01T00:00:46,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,6.7,11.3,0.1,3.9,12.5,0.1
2022-01-01T00:00:46,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.4,3.6,7.5,-0.7,3.6,7.5
2022-01-01T00:00:47,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.6,-10.1,1.7,9.7,-8.1,1.7
2022-01-01T00:00:47,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,6.7,11.2,0.1,3.9,12.5,0.1
2022-01-01T00:00:47,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.4,3.7,7.6,-0.7,3.7,7.6
2022-01-01T00:00:48,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.5,-10.1,1.7,9.6,-8.1,1.7
2022-01-01T00:00:48,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,6.7,11.3,0.1,3.9,12.5,0.1
2022-01-01T00:00:48,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.6,3.8,7.6,-0.5,3.8,7.6
2022-01-01T00:00:49,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.7,-10.1,1.7,9.8,-8.1,1.7
2022-01-01T00:00:49,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,6.8,11.3,0.1,4.0,12.5,0.1
2022-01-01T00:00:49,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.8,3.8,7.8,-0.4,3.8,7.8
2022-01-01T00:00:50,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.7,-10.1,1.6,9.8,-8.1,1.6
2022-01-01T00:00:50,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,6.8,11.2,0.0,4.0,12.5,0.0
2022-01-01T00:00:50,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.8,3.8,7.7,-0.4,3.8,7.7
2022-01-01T00:00:51,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.7,-10.1,1.6,9.8,-8.1,1.6
2022-01-01T00:00:51,1,T03,247.02,50.37,-50.40,57.60,15.43,32.40,13.35,93.68,7.0,11.3,0.2,4.2,12.6,0.2
2022-01-01T00:00:51,1,T37,237.17,53.81,-63.18,59.16,14.57,30.84,17.22,90.82,0.9,3.8,7.7,-0.3,3.9,7.7
2022-01-01T00:00:52,1,LET,247.13,49.64,-50.07,56.88,15.45,33.12,13.15,93.35,7.7,-10.2,1.6,9.8,-8.2,1.6
